expert,profile_url,post_count_for_expert,post_rank,author_name,author_public_identifier,posted_at,posted_ago,post_url,feed_url,likes,comments,shares,content_chars,post_format,has_image,is_repost,content_signal,post_id,content,author_info
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,4,Morgan J Ingram,morganjingramamp,2026-06-17,1w,https://www.linkedin.com/posts/morganjingramamp_i-am-seeing-multiple-companies-that-cut-their-activity-7473007325990174720-zbOG,https://www.linkedin.com/feed/update/urn:li:share:7473007323301650432,175,79,2,2106,text,False,False,cold email; cold calling; LinkedIn/social selling,7473007325990174720,"I am seeing multiple companies that cut their SDR teams in January to ""save money"" now put up multiple SDR job openings to build back out their team. This is a cycle I believe we will continue to see. As I have been saying for months as leaders we should be hyper focused on developing our talent then worry about AI every single day. I am pro AI don't get me wrong. Claude power user over here my friends. Yet I am also pro human. And I keep asking this question to leaders: ""What happens when your team gets all this free time. What is next? I get mostly crickets here. Which I understand why... the main job to be done right now is build a foundation of AI to compliment outbound efforts. As AI compliments the efforts though.. that leads to the SDR role evolving. It's where your future leaders learn to handle rejection, read people, think on their feet, and create something from nothing. It's why I am still bullish on developing the skills of the SDR team because it will elevate your entire organization if these reps learn how to really be sellers. Because copying and pasting a prompt into an AI over and over again.. is not going to develop the skills. I mean a bot could do that.... A bot can send a thousand emails.... • It can't read the room on a cold call. • It can't connect a prospect's LinkedIn post to the problem they mentioned in passing. • It can't build the relationship that turns a maybe into a yes. And it definitely can't get promoted to AE and carry your pipeline in 18 months. The companies that develop their SDRs as humans... build the strongest revenue orgs. If it's treated as disposable... you end up rebuilding the same team every 2 years and are left scratching their heads. I'm spending 80% of my time right now running my Sales Team Six program for SDR/AE on this exact thing. How to develop business acumen... connecting the dots.. and embracing the craft of doing outbound in a way no AI can replicate. SDRs are the farm system for your entire revenue organization. Don't be the company running for the oxygen mask in 2027 because you cut off the pipeline in 2026.",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,5,Morgan J Ingram,morganjingramamp,2026-06-15,1w,https://www.linkedin.com/posts/morganjingramamp_2018-2-million-impressions-per-month-on-activity-7472295525753602051-Kl1z,https://www.linkedin.com/feed/update/urn:li:share:7472295522641358848,131,90,0,2043,image,True,False,LinkedIn/social selling; pipeline/building demand,7472295525753602051,"2018: 2 million impressions per month on LinkedIn. 2026: 70% less reach. And I've never been more at peace with it. I know.. sounds crazy. Let me explain. I've been on this platform for 10 years. Over 6,000 posts..... which is wild to even type out. And I was consumed by it. Like a little obsessive to be fair... • I would be extremely upset when a post didn't perform. • Disappointed in myself. • Staying up at night trying to reverse engineer why things didn't work. LinkedIn was my identity. If a post went well I was flying.. if it flopped I would spiral. So two years ago I decided I couldn't live like that anymore. So I started putting in the work to untie my identity from this platform and tie it to something deeper. My relationships. My craft. My faith. Here's what happened... My reach dropped by 70%. And yeah I could always improve on that. But something else happened.. my client work inside Sales Team Six got significantly better. My relationships in Arizona deepened. I reconnected with God in a way I never had before. And I was like wow.. my joy is back. Less impressions. More impact. And here's what I noticed with the sales leaders I work with too. If you obsess too much on the metrics.. it can lead to mad stress. The leaders who shifted from volume to depth of conversation saw their pipeline actually grow. So as you experience the algo shift that's frustrating everyone right now.. I get it. I've been the person screaming into the void about reach. But what if this is the best thing that could've happened to your business...? What if reaching fewer people is freeing you up to go deeper with the right ones? What if the platform getting noisier is the push you needed to pick up the phone, show up in person, and build relationships that don't depend on an algorithm? You can do both. Create content AND go deep with relationships. But if you had to pick one to obsess over.. pick the relationships. Maybe this is the season to stop performing and start becoming. The algorithm will change. Relationships won't.",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,6,Morgan J Ingram,morganjingramamp,2026-06-10,2w,https://www.linkedin.com/posts/morganjingramamp_my-take-is-that-the-way-were-chasing-ai-activity-7470448451105759232-L1x9,https://www.linkedin.com/feed/update/urn:li:share:7470319545522667520,102,131,0,2786,text,False,False,cold calling; AI/sales tech; events/keynotes,7470448451105759232,"My take is that the way we're chasing AI efficiency is about to set the B2B sales profession back 10 years. Before the pitchforks come out.... hear me out. I'm deep in AI... I love me some Claude and I use it every day. I understand the goal of AI is to make your 20-person team operate like 40. That's the multiplier and I'm all for it. And... I know your board is asking about AI, which creates executive urgency to adopt AI at a faster rate. Where my take is coming from though is I went to a conference last week and every conversation was the same... “AI is going to free up our reps’ time.” Ok yes we agree....cool... I kept asking this follow up question. Free up time to do what exactly? “More selling.” “More calling.” Ok but that's like one hour.. then what? What's the actual game plan when reps have more free time? Crickets. Because we all know the way things are moving the AI transformation will happen fast.. Two quarters from now the AI layer will be table stakes. Every team will have it and every competitor will be running the same playbooks. Which means the only thing that separates your team from theirs is how your people show up. The last thing we want on our sales team is them losing critical thinking skills and never learning business acumen which would upset a future buyer. As sales leaders we need to imagine beyond just selling: → Tailored campaigns with direct mails and multi-threading → Spending time learning the industry with podcasts and increasing business acumen → Live engagement in communities where your buyers actually spend time → Getting in the field... events, dinners, faces across tables That's the game after the AI dust settles guiding the reps to be more magnetic, intuitive and consistent humans and I'm already obsessing over it. For example, I've been locked in on dropping body fat for the last 8 months. That commitment is specific. So the activity is specific... walking 10k steps daily, pickleball, lots of protein, working out 3x a week. The commitment defined the activity. Your AI strategy needs the same thing. Don't ONLY focus on freeing up time. Define what the freed time is FOR before you deploy the tools. Bookmark this... Come back in 6-8 months... I promise you the conversation on every sales floor will be: “How do I get my reps to think again and not talk like a robot?” The leaders who built the human muscle DURING the AI transformation won't have that problem. The question was never “how do we free up time.” The question is “what are we freeing it for?” If we can all answer that, we'll have a better sales community. P.S. Sales leaders... what's your team actually doing with the time AI is freeing up? I've been asking this at every event and nobody has a clear answer yet. Prove me wrong in the comments.",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,7,Morgan J Ingram,morganjingramamp,2026-06-09,2w,https://www.linkedin.com/posts/morganjingramamp_this-one-claude-prompt-replaced-3-hours-of-activity-7470114548918841344-Rm-6,https://www.linkedin.com/feed/update/urn:li:ugcPost:7470114379267534848,87,40,1,2172,text,False,False,sales training; AI/sales tech; events/keynotes,7470114548918841344,"This one Claude prompt replaced 3 hours of buyer research for every team I work with down to 5 minutes. I timed it.. so no lies here. So most of the teams that you coach and lead find a signal that says... ""I see your company just raised funding""... type stuff that every other rep is also saying. So I built a prompt that does the deep research in about 5 minutes. And I mean actually deep... not some fluff insight. I'm talking specific challenges tied to the role.... What buying signals happen within your inbound process.. Trigger events that signal buying readiness... Even the reasons they might resist your solution so your reps aren't blindsided on calls. Here's the prompt: ""You are a B2B intelligence expert with 20+ years of experience researching buyer personas and creating targeted messaging strategies. Conduct a deep dive on the following persona: [insert Persona] in [insert Industry]. Identify the top 3 pain points most relevant to this persona's role and business context in (current year). Look at my inbound conversations and find 3 correlation points. List 3 trigger events that typically create readiness to buy. Outline 3 reasons this persona might resist your solution. Ensure all output is practical, specific, and grounded in real-world B2B dynamics. Now explain this to me so I know you understand the process."" So.. I run this inside Claude as a project. That way the context stays loaded and every rep on the team can access it without re-entering the setup every time. But here's the part most people miss and it drives me crazy... Don't have your teams just copy and paste this.... Because AI doesn't know your buyer.... AI knows patterns about your buyer. ...The rep's job is to take that intelligence and make it HUMAN... to connect a dot the AI couldn't see. That's the workflow we build inside our program Sales Team Six. The teams using this workflow are starting more conversations because their messages sound like someone who actually studied the buyer. Not someone who prompted a bot and hit send. P.S. Anyone else have any cool AI workflow stories to share? P.S.S for longer form videos.. going to put my YT channel in comments.",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,8,Morgan J Ingram,morganjingramamp,2026-06-08,2w,https://www.linkedin.com/posts/morganjingramamp_after-a-decade-in-outbound-i-think-i-finally-activity-7469742943440916480-6ipi,https://www.linkedin.com/feed/update/urn:li:share:7469742940211331072,80,50,1,2325,image,True,False,LinkedIn/social selling; AI/sales tech; discovery/qualification,7469742943440916480,"After a decade in outbound I think I finally figured out what I actually believe. When I started my business in 2023 I thought the answer was just more content... Level up the content and everything follows.... Then AI hit and I got nervous. If I'm being honest I started wondering if SDRs were going to be completely eradicated. But then I watched what happened as people experienced AI. It's done an amazing job helping reps research in minutes, spot the right buyers faster, and move deals along. At the same time... it created numbness in the marketplace because everyone started sounding the same. And that's when it clicked. I kept telling sales teams ""be more human."" But that's too broad to actually teach. You could be a human and be dull to be fair. So here's what I actually mean: Magnetic: buyers want to keep talking to your reps because they feel the intent behind every message. Intuitive: when something goes off script they don't freeze. They read the room and connect the dots. Consistent: same energy... Same system.... Every single day.... Not just when quota is due. I call this the MIC method. And it's what I've built my entire business around at AMP Social. This isn't theory...My friend Jordan Lucas operates exactly like this and it's why he breaks into enterprise accounts. Sierra Arnold schedules 17 meetings a month off social selling alone. Trayco Ross sent 288 messages and booked 19 meetings with a 20% reply rate. That's what I was like wait a minute... content is amazing. AI is great. Yet the real unique advantage is doing all of that and having amazing SDRs who can stand out in a magnetic way. So no the function will still live on. Within 8-12 months every sales team will have AI agents finding the same insights with the click of a button.... The research is about to be commoditized. The only thing that will separate your team from every competitor is how your people show up. I don't pretend to know your business better than you.... But I know how to make your SDRs/AEs magnetic, intuitive, and consistent. That I can do. That's the mission at AMP Social. That's what Sales Team Six builds in our 4 month program. The AI will get better. But will your team? P.S. Question to ask yourself this morning.. are your reps magnetic, intuitive, and consistent...? or just busy to be busy",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,9,Morgan J Ingram,morganjingramamp,2026-06-07,2w,https://www.linkedin.com/posts/morganjingramamp_two-years-ago-i-looked-around-the-valley-activity-7469380328453943297-daxP,https://www.linkedin.com/feed/update/urn:li:share:7469380325358592000,119,29,0,1118,image,True,False,events/keynotes,7469380328453943297,"Two years ago I looked around the Valley and realized there were zero B2B sales events in Phoenix... So I got some friends together to create one. 50 people showed up and now we are running it back. The event is called Sunset Social. 🔥 Tom Slocum Brianna Doe and I started it because we were tired of the only way to meet people in B2B sales being through a Zoom screen. Plus I started to realize after going to a million events people rarely wanted to listen to the panels. They were craving humans connection and talking to actual people. As we done these events it's been amazing to see connections develop. People stayed hours past when it was supposed to end. Connections were made that turned into real business.. real friendships.. real community. I talk about URL to IRL a lot and this is where I practice what I preach. If you're a B2B sales leader, rep, or founder in the Valley and you want to be in a room with people who actually get it.. this is for you. Stop networking on a screen. Come connect in person. See you at the Sunset. P.S. Oh yeah... here is the link. Come join us. https://luma.com/hhm5x9ll",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,10,Morgan J Ingram,morganjingramamp,2026-06-03,3w,https://www.linkedin.com/posts/morganjingramamp_i-believe-sdrae-teams-need-to-spend-less-activity-7467920464514809856-c-B8,https://www.linkedin.com/feed/update/urn:li:share:7467920461780176897,144,62,1,2196,text,False,False,AI/sales tech; events/keynotes; discovery/qualification,7467920464514809856,"I believe SDR/AE teams need to spend less time learning AI and way more time on business acumen. Yeah.. I said it. Again, I am pro AI yet you still need the skills to use it right. I spent the past few days talking to sales leaders at an event and the same question kept coming up.. ""Ok I get AI is here.. but what should I actually have my reps doing?"" And then I had a That's So Raven vision face. Leaders are telling me that they are watching SDRs/AEs copy and paste their AI research into a doc without understanding the context of what they even copied and pasted. Like.. have we lost the plot here? Look at this point AI is table stakes. We all get that it's here and we need to use it. Alright awesome. BUT if your team only knows how to use AI to copy and paste research WITHOUT connecting the dots to the actual business outcomes... you have a real problem. Within 8-12 months every sales team will have agents that find the same insights with the click of a button. Research is about to be commoditized. That leaves critical and creative thinking as a high value skill. So leaders think about your reps when they reach out to an account... 1. Do they understand how that business makes money? 2. Do they know why THIS specific person would want to respond? 3. Can they explain the AI output without reading a script? If the answer is no... all the AI research in the world has become worthless. You're giving your team better ingredients and nobody knows how to cook. The teams I provide outbound strategy to at AMP Social don't just collect observations from AI... they learn how to connect those observations to the buyer's world in a way that makes the outreach feel like it came from someone who actually understands. Like a real human. That's the skill... observation to connection... dots to insight... research to revenue. AI is going to make everyone faster. Business acumen is going to make your team magnetic, intuitive and consistent. Every sales team is about to have the same AI... the ones who win will be the ones who knew what to do with what the AI found. P.S. This is what we build inside Sales Team Six. Not more research. Better thinking. → https://theampsocial.com/",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,11,Morgan J Ingram,morganjingramamp,2026-06-02,3w,https://www.linkedin.com/posts/morganjingramamp_i-coached-an-ae-team-that-booked-5-c-suite-activity-7467568082769793024-_0OK,https://www.linkedin.com/feed/update/urn:li:ugcPost:7467567983259856896,102,34,3,1621,text,False,False,sales training; pipeline/building demand,7467568082769793024,"I coached an AE team that booked 5 C-suite meetings in 7 days using this Sales Nav formula that led to $200,000 in pipeline. Here's the exact setup so your team can run it. (Share this in your Slack channel) We all have done this.. you see the new exec starting.. yet you might not realize he's drowning and it's the worst time to reach out. That is why I recommend to reach out in month 4-10. I call this the Executive Transition Window. And the teams I coach at AMP Social build their entire C-suite outbound around it. Here's the Sales Nav setup: Step 1: Filter ""Years in company less than 1 year"" Step 2: Add your industry and seniority filters to narrow to VP and above Step 3: Target people specifically in the 4-10 month window Step 4: Save the search so fresh prospects show up daily Now once you load this up. Send them connection request that are blank for higher acceptance rates. Then if you have the right observations (product update, new hires, location expansion) send a personalized video that is less than 40-50 seconds. If no video.. send a voice note or a written message that focuses on an observation. That is the key to break through the noise.. connecting the dots. And.. one team used this exact play.... booked 5 C-level meetings in one week that led to $200,000 in pipeline for them. Sales leaders... have your team build this saved search tomorrow. The C-suite prospects who are ready to talk are already sitting in your Sales Nav. Your team just needs to reach them at the right moment. P.S. Want more Sales Nav plays for your sales team? Download my full guide here. https://lnkd.in/g5EAcp3n",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,12,Morgan J Ingram,morganjingramamp,2026-06-01,3w,https://www.linkedin.com/posts/morganjingramamp_i-was-running-a-race-at-full-speed-and-my-activity-7467223669342146560-So8_,https://www.linkedin.com/feed/update/urn:li:share:7467223666238431235,86,70,0,1496,image,True,False,general sales/content,7467223669342146560,I was running a race at full speed and my body was begging me to stop. I finally listened to it and now I have way more joy and peace than I've had in years. The story I told myself is that the grind was necessary and just push through it.. get on the red-eye flights... back to back calls. Even though I do believe there's a time and season for everything.. my body was not having it anymore. So... 7 weeks ago I made a decision that scared me... I stayed home. No travel. I committed to the following: • 20-minute morning walks • Reading my Bible daily • Weekly pickleball sessions • Going to bed around 9-10pm First week sucked not going to lie.. but then week after week it got better. To the point where I really don't feel like leaving home at all right now. But honestly this was the coolest part. My Oura ring randomly gave me a notification the other day and was like yo my brotha you went from moderate cumulative stress... to low. When I saw that... I was buzzing! Yet it was no surprise because I have felt lighter.. sharper.. and find myself diving deeper into my craft than usual as I run my business. I was convinced that being everywhere was what made me valuable. Turns out being present is what makes me valuable. And from that place of stillness... the work became the best it's ever been. I think we've been lied to about what success looks like. Everyone is out here chasing more. The thing that changed my life was doing less. P.S. When's the last time you actually stopped?,Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,13,Morgan J Ingram,morganjingramamp,2026-05-30,3w,https://www.linkedin.com/posts/morganjingramamp_this-is-easily-one-of-my-greatest-pickleball-activity-7466472275425546240-VSPc,https://www.linkedin.com/feed/update/urn:li:ugcPost:7466472245910085632,42,11,2,89,text,False,False,general sales/content,7466472275425546240,This is easily one of my greatest pickleball rallies of all time. Man.. I love this game.,Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,14,Morgan J Ingram,morganjingramamp,2026-05-29,4w,https://www.linkedin.com/posts/morganjingramamp_i-feel-like-a-new-tool-gets-added-every-five-activity-7466141405036314624-t8cw,https://www.linkedin.com/feed/update/urn:li:ugcPost:7466141404210307073,63,30,1,447,text,False,False,general sales/content,7466141405036314624,"I feel like a new tool gets added every five seconds in today's age. Yet here are my five sales tools I actually use every single day as a business owner who sales daily. As a sales leader, I would HIGHLY encourage you to take the time to read this, analyze your own tech stack and find the tools that work for your flow. Don't have tools in the tech stack.. just to say you do.. find the ones that your team likes and continue to execute on that.",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Morgan J Ingram,https://www.linkedin.com/in/morganjingramamp,15,15,Morgan J Ingram,morganjingramamp,2026-05-28,4w,https://www.linkedin.com/posts/morganjingramamp_outbound-is-starting-to-lose-its-humanity-activity-7465752709292503040-d_C-,https://www.linkedin.com/feed/update/urn:li:share:7465752706515775489,99,55,1,1902,text,False,False,referrals; LinkedIn/social selling; pipeline/building demand,7465752709292503040,"Outbound is starting to lose its humanity. Which has me asking... where did the humans go? I see posts say: ""I scheduled 4,934 meetings in a week."" Alright not that many, but you get the point. Pretty confident everyone is exhausted of this.. because it's the reality of the game we live in selling mid-market/enterprise solutions. I am seeing it real time with the clients I work with that teams are struggling. And buyers are becoming more annoyed with the AI slop fest... Somewhere along the way we believe that more messages is better outbound.. which is not the case. Sure, AI automation helps. But we have to ask ourselves would you reply to this? The best-performing teams are the ones still willing to get personal. Even now, I still send personalized messages before automating anything in my process. Every leader should have their reps get at least 100 responses manually before you even automate something. Yes you heard me 100.. I suggest teams get back to the basics: ↳ You're still messaging a human ↳ That message still has to feel like it came from one ↳ LinkedIn still rewards depth, not volume Speaking of LinkedIn, that's why I keep saying video, video, video. The teams still doing the unscalable work are the ones winning. • Doing in-person round tables • Building VIP referral programs • Sending out 1-5 personalized videos a day I promise if you track it for 30 days you will see results. From our Sales Team Six program alone at AMP Social teams have seen... $1.2 million sourced in pipeline... Scheduling meetings with Fortune 500 companies.... Breaking into regions they had never been able to crack. The more creative you get with outbound the more you stand out. Because most teams have already given up on doing the hard stuff. Let’s fall back in love with the game. The human-to-human game. P.S. What's one ""unscalable"" thing your team is still doing that actually works?",Coaching B2B sales teams to sound human in their outbound when everyone else sounds like AI | CEO @ AMP Social | SKO Speaker
Josh Braun,https://www.linkedin.com/in/josh-braun,15,1,Josh Braun,josh-braun,2026-06-26,2h,https://www.linkedin.com/posts/josh-braun_im-about-to-walk-on-stage-ive-been-doing-activity-7476331275012988928-N4cq,https://www.linkedin.com/feed/update/urn:li:share:7476331274258014208,17,3,0,739,text,False,False,general sales/content,7476331275012988928,"I’m about to walk on stage. I’ve been doing this for over 10 years. And every single time… …I get nervous. I used to think the goal was to get rid of the nerves. It isn’t. Now I just say, “Hi.” Thanks for showing up. Thanks for reminding me that I care. The nerves aren’t the bad part of me. They’re one of the good parts. I don’t wait until I feel fearless. I walk on stage nervous. For the first four minutes, my heart races. My mouth is a little dry. My brain wonders if I’ve forgotten how to speak. Then something shifts. I stop thinking about myself. I start thinking about the people in the room. And that’s when the nerves take a back seat. Confidence isn’t the absence of nerves. It’s learning to make room for them. Do it nervous.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,2,Josh Braun,josh-braun,2026-06-26,6h,https://www.linkedin.com/posts/josh-braun_want-to-be-happier-in-sales-and-in-life-activity-7476274352741752832-jvmk,https://www.linkedin.com/feed/update/urn:li:share:7476274352158789632,41,8,0,108,text,False,False,general sales/content,7476274352741752832,Want to be happier in sales? And in life? Lower your expectations. Nope. Lower. A little more. There you go.,"Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,3,Josh Braun,josh-braun,2026-06-26,7h,https://www.linkedin.com/posts/josh-braun_i-bought-a-ge-refrigerator-with-a-warranty-activity-7476262298865668097-fUjU,https://www.linkedin.com/feed/update/urn:li:share:7476262298026717184,17,4,0,611,text,False,False,negotiation/closing,7476262298865668097,"I bought a GE refrigerator with a warranty. Then one day the drawers decided they no longer believed in opening or closing. “No problem,” I thought. “That’s what warranties are for.” Naive. Apparently a warranty isn’t a repair program. It’s an escape room. Call this number. Now call this number. Now wait for parts. The parts arrived. Wrong parts. Schedule another technician. Earliest appointment: sometime before the next ice age. Companies obsess over making the sale. Then accidentally turn their support process into a endurance test. The product breaks once. The customer experience breaks over and over.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,4,Josh Braun,josh-braun,2026-06-26,7h,https://www.linkedin.com/posts/josh-braun_i-had-a-discovery-call-i-thought-went-great-activity-7476250575412727809-VeHl,https://www.linkedin.com/feed/update/urn:li:share:7476250573428826112,37,16,1,1364,text,False,False,prospecting; discovery/qualification,7476250575412727809,"I had a discovery call I thought went great. The prospect was friendly. Lots of nodding. Lots of “yeah, exactly.” Every time they said something, I agreed. When they raised a concern, I softened. When they hesitated, I rushed in to smooth it over. The call felt pleasant. I hung up feeling good. They never bought. A few weeks later, I listened back to the recording. That’s when I heard it. I didn’t challenge a single thing they said. I didn’t offer a point of view. I was focused on being likable. I was auditioning. I was adjusting what I said based on what I thought they wanted to hear. I avoided pushing back. I edited my opinions. I prioritized harmony over honesty. That was the problem. When prospects sense you’re telling them what you think they want to hear rather than what they need to hear, they don’t trust you. Later, a mentor said something that stuck: “Buyers don’t need you to agree with them. They need you to help them think.” That was the shift. Respect didn’t come from being nice. It came from: Naming trade-offs. Challenging assumptions. Asking uncomfortable questions. Being willing to say, “That might not be the root cause of the issue.” The irony? The less I tried to be liked, the more sales I made because people trusted me. And in a world of similar products and services, trust is why people choose you. No trust. No transaction.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,5,Josh Braun,josh-braun,2026-06-26,9h,https://www.linkedin.com/posts/josh-braun_i-told-someone-i-lost-my-mother-they-immediately-activity-7476227692040916993-Cuem,https://www.linkedin.com/feed/update/urn:li:share:7476227691499892737,104,24,2,718,text,False,False,general sales/content,7476227692040916993,"I told someone I lost my mother. They immediately told me about losing theirs. Them: “Yeah, when my mom died, I remember…” It came from a good place. But in that moment, the spotlight moved. Off my mom. Onto theirs. When that happens, the other person never gets to share what they came to share. Most people don’t do it on purpose. That’s what makes it so easy to miss. Keeping the spotlight on someone else is a skill. It takes self-awareness. Here’s a better response: “Oh gosh. I’m so sorry. What’s your fondest memory of your mom?” Now the spotlight stays where it belongs. On them. This week: Begin to notice where the spotlight is. Notice how you make other people feel when you’re curious about what they said.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,6,Josh Braun,josh-braun,2026-06-25,1d,https://www.linkedin.com/posts/josh-braun_why-people-dont-buy-a-homeowner-notices-activity-7475980995046014976-YjQH,https://www.linkedin.com/feed/update/urn:li:share:7475980994370670592,35,24,1,664,text,False,False,general sales/content,7475980995046014976,"Why people don’t buy. A homeowner notices a small crack in the wall. A handyman knocks on the door. “Want me to fix it?” The homeowner says no. Why? Not because they don’t want a better house. Maybe they’re leaving for vacation next week. Bad timing. Maybe they don’t trust the handyman. Maybe they can’t decide which handyman to use. Or maybe they’re staring at a leaking roof, a broken AC, and a kitchen remodel. Compared to those, the crack just isn’t a big enough problem. That’s how buying decisions work. When people don’t buy, it’s because: The timing isn’t right. They don’t trust you. They can’t decide on the solution. Your problem loses to a bigger one.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,7,Josh Braun,josh-braun,2026-06-25,1d,https://www.linkedin.com/posts/josh-braun_in-selling-we-have-a-strong-holding-on-muscle-activity-7475964632852189184-fkFB,https://www.linkedin.com/feed/update/urn:li:share:7475964632180953091,13,3,0,506,text,False,False,prospecting,7475964632852189184,"In selling, we have a strong holding-on muscle. We chase. We follow up. We circle back. But we never train the letting-go muscle. Here’s how I strengthen mine. When a prospect no-shows a meeting, I do nothing. About 70% of the time, they catch it themselves. They apologize. They reschedule. The other 30% stay quiet. I let them. I’m not chasing. I’m testing for motivation. I add them to my nurture track and move on. I don’t play catch with people who keep the ball. How strong is your letting-go muscle?","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,8,Josh Braun,josh-braun,2026-06-25,1d,https://www.linkedin.com/posts/josh-braun_i-had-a-good-friend-in-college-named-seth-activity-7475913331858456576-Ar8_,https://www.linkedin.com/feed/update/urn:li:share:7475913329866366977,169,16,3,1203,text,False,False,general sales/content,7475913331858456576,"I had a good friend in college named Seth. He drank until he passed out. Most nights. So I did what I thought a good friend does. I lectured him. I told him about his liver. I pitched him on rehab. I gave him the full TED talk on why he had to change. He didn’t change. He just pulled away. And eventually I lost my friend. Here’s what I got wrong. I stood top of a tree, like a wise monkey shouting at a fish. “Hey Seth Fish. Get out of that pond. Come live up here in my tree.” Fish don’t do well in trees. What I wish I’d done was simple. Walk around and sat next to him in the pond. Slide him a coffee. “Morning, man. Rough one?” No judgment. No fixing. Just next to him. I can’t do that with Seth anymore. He passed away. But I carry it now. Because the moment I try to “help” someone, I’m telling them I’m one up. That I know better. Sitting beside someone and supporting them, with no judgment, is a different thing entirely. That skill made me a better salesperson. But more than that, it made me a better person. We live in a world that’s loud and divisive, where everyone is starving to feel heard. Here’s the one thing I know to be true. People don’t resist change. They resist being changed.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
Josh Braun,https://www.linkedin.com/in/josh-braun,15,9,Josh Braun,josh-braun,2026-06-25,1d,https://www.linkedin.com/posts/josh-braun_im-giving-a-talk-at-an-sko-mid-sentence-activity-7475888118550794241-3NPt,https://www.linkedin.com/feed/update/urn:li:share:7475888117623955457,50,16,0,1406,text,False,False,general sales/content,7475888118550794241,"I’m giving a talk at an SKO. Mid-sentence, I notice a few people tapping away on their phones. And my brain does what brains do. “They’re bored.” “I’m losing them.” “This is officially bombing.” Cue the internal Netflix documentary: The Rise and Fall of Josh Braun. Then I caught it. And asked myself “What else might be happening?” What if they’re taking notes? What if they’re Slacking their team: “This part’s good”? What if someone’s dealing with a small fire at home that has nothing to do with me? Nothing in the room actually changed. Only the story I told myself about what I was seeing. Same phones. Completely different meaning. And almost instantly, my body followed the new story. Shoulders dropped. Voice steadied. Energy came back. Here’s the thing; The mind is like a bad sports commentator. It sees one play and immediately declares the season over. No replay. No context. Our feelings don’t come from what happens. They come from the meaning we attach to what happens. Change the story, and you change how you feel. The skill isn’t positive thinking. It’s story awareness. Catching yourself mid-narration and remembering: “This is just one possible script.” Most anxiety isn’t caused by the situation. It’s caused by the story we sprint ahead and tell ourselves about the situation. Notice the story. Don’t believe the first draft. Rewrite if needed. That’s the practice. Simple, not easy.","Struggling to book meetings? Getting ghosted? Want to sell without pushing, convincing, or begging? Read this profile."
